rfid,sex,cohort,coatcolor,dd_housing_box,dd_order_in_box,dd_squad_num,dd_box_color,dd_operant_box,dd_indiff_0,dd_indiff_2,dd_indiff_4,dd_indiff_8,dd_indiff_16,dd_indiff_24
933000320047849,M,C04,BROWNHOOD,47,2,4,red,6,162.284905319083,132.003665447234,126.907163723847,86.1365735405807,54.2713371368259,52.0611921855524
933000320047850,F,C04,BROWN,28,2,3,blue,8,143.914484186249,95.3185809983726,118.399944483062,81.7551954761453,39.5423759760446,40.276125118483
933000320047951,F,C04,BROWNHOOD,26,1,3,blue,3,52.361572594389,55.9333946122602,61.6363515686541,44.4140669274157,38.7369721073277,31.3399265892492
933000320047954,F,C04,BROWNHOOD,34,2,3,red,4,145.083025666123,133.077300004884,100.512362317039,143.463676305689,92.4156155148696,74.5553190889856
933000320047957,F,C04,ALBINO,26,2,3,blue,4,234.497209765683,171.337839362651,139.933138798985,129.043755810397,84.3989464283262,72.8825845848012
933000320047958,M,C04,ALBINO,40,1,4,blue,7,92.9691601387365,89.20799881103,65.9548537971165,92.0689086646228,80.387349459603,50.4872201973066
933000320047959,M,C04,BROWNHOOD,30,2,3,blue,12,149.150973619916,103.881558055963,79.3107490606333,74.6703937321813,56.2732800274721,42.8878449844134
933000320047960,F,C04,BROWNHOOD,38,1,4,blue,3,163.66105569132,90.2030978905405,157.761641405924,149.928261312924,34.5010389011994,110.605713495479
933000320047962,F,C04,BLACKHOOD,38,2,4,blue,4,164.272019003132,148.019208572404,180.619736356083,73.177982380221,33.1023481349346,24.1194079465059
933000320047963,M,C04,BLACKHOOD,12,2,1,red,8,149.780918316173,220.338283306505,131.757381984065,59.1891765791281,53.0737304120215,NA
933000320047964,F,C04,BLACKHOOD,34,1,3,red,3,78.5319191301389,162.41753774289,161.721395468383,84.6821842743361,66.6940600875827,36.3867208121222
933000320047968,M,C04,BROWNHOOD,27,1,3,blue,5,206.731003332749,147.985397981362,107.964691117312,116.86221507574,58.9870248347926,46.1167564289269
933000320047973,M,C04,BLACK,12,1,1,red,7,170.150553765639,135.326000893311,142.849153984294,113.98499309489,64.9020987623554,37.1097929258105
933000320047975,M,C04,BLACKHOOD,27,2,3,blue,6,161.463367273588,115.559854835532,114.521217205451,71.2460333447144,47.3730868118569,29.7426430882323
933000320048051,F,C06,BROWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048054,M,C06,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048056,M,C06,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048057,F,C06,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048059,F,C06,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048060,F,C06,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048065,M,C06,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048074,M,C06,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048176,M,C06,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048178,F,C06,BROWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048179,M,C06,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048180,M,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048183,M,C06,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048184,M,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048185,F,C06,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048187,F,C06,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048188,F,C06,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048189,M,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048190,M,C06,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048191,F,C06,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048192,F,C06,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048193,F,C06,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048194,M,C06,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048195,F,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048197,M,C06,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048198,F,C06,BROWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048199,M,C06,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048200,M,C06,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048226,F,C06,BROWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048227,F,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048228,M,C06,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048230,F,C06,BROWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048231,F,C06,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048232,M,C06,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048233,F,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048234,F,C06,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048235,M,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048236,M,C06,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048237,M,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048238,M,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048239,F,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048240,M,C06,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048241,M,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048243,M,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048244,F,C06,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048245,F,C06,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048246,M,C06,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048247,F,C06,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048248,F,C06,BROWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048249,M,C06,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320048250,F,C06,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124651,F,C07,ALBINO,21,1,2,red,1,244.98801236,168.756390833333,172.31658717,104.821148856667,48.2560234216667,41.8284513616667
933000320124652,M,C07,BROWNHOOD,33,2,3,red,2,154.59627638,135.436346045,84.4137855166667,91.22454432,49.777737464,39.6123744683333
933000320124653,F,C07,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124654,M,C07,BROWN,37,1,4,blue,1,148.171551528,88.503681175,84.46598433,63.92337861,40.82896272,31.1116790833333
933000320124655,F,C07,BLACK,2,1,1,blue,3,139.756984185,112.857630704,105.448720953333,132.376190613333,51.729498548,18.5946409133333
933000320124657,F,C07,ALBINO,11,2,1,red,6,125.093862985,165.3516046,103.999017546667,81.498481792,60.00134959,33.598833905
933000320124658,F,C07,BROWN,11,1,1,red,5,126.514975678,93.26741606,87.254468665,55.778940126,36.847854134,12.45297599
933000320124659,M,C07,BLACKHOOD,25,1,3,blue,1,126.651641662,169.21668946,149.2648794,71.765657145,41.1753730266667,31.8288195983333
933000320124660,F,C07,BROWNHOOD,10,2,1,red,4,109.974595336667,69.99149066,69.472587002,55.6996928366667,38.162552428,37.467477775
933000320124661,F,C07,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124662,M,C07,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124663,F,C07,BROWNHOOD,41,2,4,blue,10,162.114091836667,96.169788715,121.18784951,98.1545299583333,55.8165469983333,61.2019222966667
933000320124665,F,C07,BROWNHOOD,13,2,2,blue,2,93.514411354,78.523149432,77.1593368,36.1340353616667,39.165125545,22.10857012
933000320124666,M,C07,BROWNHOOD,22,2,2,red,4,144.277994588,167.4158304,97.4181114725,97.108299652,47.62311281,37.6033133233333
933000320124667,M,C07,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124668,F,C07,ALBINO,13,1,2,blue,1,166.5972581,108.59251312,78.30889703,56.490742126,30.16616876,40.867400028
933000320124669,M,C07,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124670,F,C07,BLACK,5,2,1,blue,10,138.825116733333,68.7060948816667,71.4554301066667,62.0643890533333,59.9473712716667,27.4497543775
933000320124672,M,C07,ALBINO,25,2,3,blue,2,103.76293655,165.132132316667,107.269273202,108.258559348333,56.712112548,57.01889921
933000320124673,M,C07,BLACK,32,2,3,blue,16,221.661074483333,131.713028416667,107.255037162,122.945288648,77.9236341975,41.70092017
933000320124675,F,C07,BLACK,10,1,1,red,3,148.789158396667,159.289424233333,154.985987975,162.720784408,39.495045772,47.7257309316667
933000320124676,F,C07,BLACK,3,1,1,blue,5,199.30456,139.4064217,100.89437449,82.2816419425,54.63792152,63.90914257
933000320124677,F,C07,BLACK,35,1,3,red,5,110.757814804,92.2115764266667,78.0496824683333,65.042687255,43.97868657,52.93671474
933000320124678,F,C07,BROWN,31,2,3,blue,14,151.512987383333,118.182858733333,105.477193033333,82.439128135,70.2661275983333,49.1825523583333
933000320124679,F,C07,BLACK,41,1,4,blue,9,130.764552251667,178.134382183333,107.066290998333,79.3582118116667,67.7255876266667,48.3022905516667
933000320124680,F,C07,BROWN,44,1,4,blue,15,209.8392296,164.687256066667,148.385210761667,57.1375328766667,43.2419715,29.911699545
933000320124682,M,C07,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124683,M,C07,BROWN,19,1,2,blue,13,106.414992168333,67.17631375,63.7857635566667,49.190856715,33.51163816,23.31863352
933000320124684,F,C07,BLACKHOOD,28,1,3,blue,7,177.885251483333,183.241324266,135.39897644,109.059336598333,73.6881157133333,40.841775156
933000320124685,F,C07,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124686,M,C07,BLACKHOOD,30,2,3,blue,12,216.791162466667,159.63939355,113.630647676,83.1639798383333,36.07768437,33.96719144
933000320124687,F,C07,BROWNHOOD,5,1,1,blue,9,157.907579284,154.872692823333,91.4446690885,64.5278171416667,55.952975715,43.6382079466667
933000320124688,M,C07,BROWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124689,M,C07,BLACKHOOD,39,1,4,blue,5,172.001021616667,104.800387965,86.8534868716667,66.9746365166667,50.699876955,34.20920412
933000320124691,F,C07,ALBINO,24,2,2,red,8,91.7056038383333,85.0028016716667,79.457033656,78.1582322733333,34.601407022,37.303763315
933000320124692,M,C07,BLACK,36,2,3,red,8,169.81460314,133.08917895,108.728467302,91.5863770033333,60.123067732,63.7857635566667
933000320124693,M,C07,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124694,M,C07,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124695,M,C07,BROWNHOOD,45,1,4,red,1,123.14886402,111.55716845,83.7322351016667,83.9754341183333,59.47817512,36.02785823
933000320124696,M,C07,BROWNHOOD,36,1,3,red,7,130.870729383333,123.792451661667,92.36342752,107.893760823333,54.6082631033333,61.092186155
933000320124697,F,C07,BLACKHOOD,31,1,3,blue,13,158.370013316667,161.697687666667,90.0957449816667,76.712681045,32.12362426,36.6551337425
933000320124698,F,C07,BLACKHOOD,48,1,4,red,7,146.12583258,89.58384071,74.6241353433333,42.94301466,37.9313354116667,44.2379011316667
933000320124699,M,C07,ALBINO,32,1,3,blue,15,126.101655983333,87.551646,87.3369190633333,72.723030835,50.8042745816667,31.691204545
933000320124700,F,C07,ALBINO,35,2,3,red,6,64.512394765,148.523418983333,130.606176306667,108.317283013333,30.9266105633333,37.400212486
933000320124701,M,C07,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124704,M,C07,BROWN,27,2,3,blue,6,173.731293645,100.100003458,100.651175473333,67.5381464333333,65.256227855,24.88459792
933000320124705,M,C07,BROWNHOOD,47,2,4,red,6,161.270606466667,81.886413882,52.2954997716667,49.867068615,41.535426205,32.88881141
933000320124706,M,C07,BROWNHOOD,30,1,3,blue,11,237.22225254,184.244016016667,156.946409316667,97.284114746,67.650373882,84.055986378
933000320124709,F,C07,ALBINO,44,2,4,blue,16,136.563365878333,103.889281405,127.50509226,128.314173866667,69.3307011366667,46.8976679383333
933000320124710,M,C07,BLACKHOOD,33,1,3,red,1,134.506851266667,84.855695925,106.900559766,69.9102265983333,53.822196428,38.20953136
933000320124713,F,C07,BROWNHOOD,24,1,2,red,7,116.19455848,96.3874814933333,90.0352418116667,76.1278170683333,54.5886885483333,30.2296377716667
933000320124715,M,C07,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124716,F,C07,BLACK,28,2,3,blue,8,138.581917716667,153.043361683333,92.2293714766667,99.2708727616667,69.8354873883333,64.5663730833333
933000320124717,F,C07,BROWN,29,2,3,blue,10,158.786417486667,136.959009156667,115.55037767,73.9586004733333,67.95929595,46.585661395
933000320124718,F,C07,ALBINO,34,1,3,red,3,136.980363216667,144.199221833333,101.633462233333,76.2245035066667,56.1795660183333,52.96874583
933000320124719,M,C07,ALBINO,27,1,3,blue,5,120.4368984,121.852672578,77.3384736366667,77.4683775016667,50.45252576,52.255520226
933000320124720,M,C07,BROWN,19,2,2,blue,14,207.413171116667,134.465329483333,91.5887496766667,77.1937405633333,66.6489871016667,46.0209651416667
933000320124721,F,C07,BROWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124724,F,C07,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124725,F,C07,BLACK,29,1,3,blue,9,188.176722066667,130.272222535,133.254079746667,115.092451716667,63.622642265,54.0322966516667
933000320124726,M,C07,BLACK,23,2,2,red,6,153.399262683333,101.934791746667,137.721823633333,114.62147606,39.129891346,49.297271114
933000320124727,M,C07,BROWNHOOD,23,1,2,red,5,162.430369192,190.098587466667,117.37970881,52.889735808,34.919582516,34.3088564
933000320124728,M,C07,BLACKHOOD,4,1,1,blue,7,161.979442625,116.704208712,153.393331,65.5866226166667,40.8930249,12.76972788
933000320124729,M,C07,ALBINO,6,2,1,blue,12,139.269992983333,94.8452438266667,161.0452025,74.345939395,52.696125664,41.585252345
933000320124731,F,C07,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124732,M,C07,BLACK,22,1,2,red,3,162.480669866667,97.407256492,102.294844925,71.153151524,49.087289524,60.732726145
933000320124734,F,C07,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124735,M,C07,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124736,F,C07,BLACKHOOD,20,1,2,blue,15,120.117773836667,94.133679094,136.133556104,78.5520960466667,54.735794295,40.43747162
933000320124737,F,C07,BLACKHOOD,7,2,1,blue,14,133.984863133333,97.6882996483333,126.1669045,81.5185308816667,69.248369372,39.9575984383333
933000320124738,F,C07,ALBINO,7,1,1,blue,13,161.42245756,147.90533758,115.88492461,65.423145424,70.47551602,32.4110143175
933000320124739,M,C07,ALBINO,45,2,4,red,2,146.494783283333,145.925341683333,148.88050632,125.662711416667,126.890569866667,78.5639594133333
933000320124741,F,C07,BROWN,2,2,1,blue,4,185.863365566667,142.081610883333,106.42151702,81.2925337466667,57.742801844,67.6045812866667
933000320124742,M,C07,ALBINO,4,2,1,blue,8,170.862138416667,150.7596636,81.046487522,62.0151560816667,41.94649186,29.0833399675
933000320124745,M,C07,BROWNHOOD,8,2,1,blue,16,195.159736954,95.679001236,101.70226976,60.832734326,42.902086045,27.00220887
933000320124746,F,C07,BROWNHOOD,3,2,1,blue,6,124.201737811667,140.746982133333,120.37995424,74.57905455,52.226692245,45.770648105
933000320124747,M,C07,BROWNHOOD,6,1,1,blue,11,268.892103025,186.97259035,172.368785983333,102.416444433333,60.9172014966667,51.63411708
933000320124749,F,C07,BROWNHOOD,21,2,2,red,2,148.831866516667,142.852729716667,139.056452383333,129.856411533333,77.4630389866667,64.2229286183333
933000320124750,M,C07,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124776,M,C07,BROWNHOOD,120,1,7,blue,3,73.207056195,113.976583448,130.52669175,86.951952815,36.721153378,29.5246572075
933000320124779,F,C07,BLACK,121,1,7,blue,5,167.4158304,111.43972112,125.001328725,75.434996455,74.563039005,74.772664694
933000320124780,M,C07,BLACKHOOD,120,2,7,blue,4,211.898116885,140.821128175,144.448352533333,123.23072125,53.0215378116667,49.0799342366667
933000320124785,F,C07,BLACKHOOD,121,2,7,blue,6,128.798199226667,103.27891119,131.583124551667,97.6064424183333,58.2420123133333,48.7148391275
933000320124788,M,C07,ALBINO,129,2,8,blue,6,129.536100633333,167.445488816667,104.60642192,106.067395525,59.069600772,51.5125175716667
933000320124789,F,C07,BROWN,119,1,7,blue,1,142.750467496,159.200448983333,93.54857785,69.7915929316667,66.772366115,43.723861454
933000320124791,M,C07,BROWNHOOD,104,1,7,red,5,149.220391775,99.3153603866667,110.940273383333,60.5743502,40.409711342,38.6520349366667
933000320124794,F,C07,BROWNHOOD,119,2,7,blue,2,180.5841674,223.849865633333,112.58216333,87.481889404,36.847854134,32.686659642
933000320124796,F,C07,BLACKHOOD,125,1,7,blue,13,237.477077656,145.51012385,109.58903592,49.58056831,34.31597442,31.8531395
933000320124798,M,C07,BROWNHOOD,131,1,8,blue,9,172.6831652,109.255082148333,130.5088967,82.479344948,48.08578411,49.2922885
933000320124803,F,C07,BROWNHOOD,97,1,6,blue,15,154.518571328333,76.3591527183333,113.985125072,63.820879122,49.2664856775,33.9043155966667
933000320124804,M,C07,BLACKHOOD,88,1,5,red,5,214.80760756,142.62732575,136.43820736,94.7930450133333,58.736121535,37.0967475666667
933000320124805,F,C07,BROWNHOOD,92,2,6,blue,6,140.81578966,151.625689366667,95.8186330616667,120.5080786,95.15013235,75.1307011
933000320124807,F,C07,ALBINO,95,2,6,blue,12,127.0210669,123.235466596667,125.830578055,80.0789113366667,92.2038652383333,71.1635912866667
933000320124808,F,C07,ALBINO,85,2,7,green,8,102.393904036667,108.395581233333,129.46966578,123.371302145,65.576538755,33.845473298
933000320124809,F,C07,BLACKHOOD,103,2,7,red,4,170.6901196,118.049989026667,87.2313351,58.2965838,51.3310080616667,32.926536916
933000320124810,M,C07,BLACKHOOD,96,1,6,blue,13,75.4610958616667,83.2066879583333,81.1549186933333,59.636551065,37.57246857,34.422032918
933000320124813,M,C07,ALBINO,104,2,7,red,6,120.22691681,105.16518649,61.5453667616667,78.0538346466667,35.31249722,NA
933000320124815,M,C07,ALBINO,86,2,5,red,2,139.167374861667,122.791776683333,115.839843816667,79.6227648883333,75.9053789433333,56.2471872083333
933000320124818,M,C07,BLACK,86,1,5,red,1,87.58367709,87.478686295,104.124769233333,54.67351162,51.8915521366667,23.377357185
933000320124851,F,C07,BROWN,26,1,3,blue,3,148.671711066667,180.076415306667,117.948438608,123.25563432,106.829616833333,93.66602518
933000320124854,F,C07,BROWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124856,M,C07,BLACKHOOD,9,1,1,red,1,191.356104333333,118.420126066667,118.91364212,104.445554668,47.6895476633333,41.8566268575
933000320124857,M,C07,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124858,F,C07,BLACKHOOD,40,1,4,blue,7,126.494926588333,115.512414896667,92.5710364366667,63.1469212616667,51.7966452033333,46.2552666333333
933000320124859,M,C07,BROWN,9,2,1,red,2,164.847411516667,72.7485370733333,71.5188991183333,60.5980769333333,47.044417784,37.4597665866667
933000320124860,F,C07,BROWN,40,2,4,blue,8,204.8566156,150.587644783333,131.39153118,71.868868435,63.9862544533333,57.2656572366667
933000320124861,F,C07,BROWN,20,2,2,blue,16,123.349354916667,79.154161905,66.135303325,58.64536678,49.073409385,28.313704055
933000320124862,F,C07,BROWN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124863,M,C07,BLACK,42,1,4,blue,11,176.66213838,178.3419911,61.820715502,81.28067038,70.7697275133333,68.932685185
933000320124864,M,C07,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124865,M,C07,BLACKHOOD,16,2,2,blue,8,197.003066866667,139.478195068333,135.289833466667,71.31900139,46.3003474266667,54.187706755
933000320124866,M,C07,ALBINO,42,2,4,blue,12,114.552075365,98.954002238,98.0442006483333,58.4430963783333,56.8362033633333,39.5767843683333
933000320124867,F,C07,BLACKHOOD,43,1,4,blue,13,203.373694766667,105.19721758,86.6974836,98.4778067,83.5827566816667,56.525976325
933000320124868,F,C07,BLACKHOOD,17,1,2,blue,9,219.721414033333,202.466147216667,116.570627203333,102.608630973333,49.6736957383333,24.4990385033333
933000320124869,F,C07,BLACK,17,2,2,blue,10,152.693392366667,175.625280133333,133.672144788,68.2019017983333,65.4418895433333,52.1394965
933000320124871,M,C07,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124873,F,C07,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124874,F,C07,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124875,F,C07,BLACK,43,2,4,blue,14,144.946613933333,130.502965016667,93.8629570666667,85.0063606816667,53.902985955,49.757095206
933000320124876,F,C07,ALBINO,46,1,4,red,3,187.47085175,126.098096973333,84.4470029433333,117.265227321667,49.5835341516667,48.4588869916667
933000320124877,M,C07,BROWN,1,2,1,blue,2,197.880956,116.207015015,104.906090562,42.99995882,38.55475533,29.0771117
933000320124878,F,C07,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124881,M,C07,BLACK,16,1,2,blue,7,193.016975666667,132.65853874,106.343811968333,70.40789483,32.5358762516667,20.77750038
933000320124882,M,C07,BROWNHOOD,49,1,5,blue,1,184.23215265,150.142768533333,107.181009754,90.63374866,61.6393839425,39.3175698066667
933000320124883,M,C07,ALBINO,14,2,2,blue,4,124.72550545,139.133089732,151.124462125,104.144462422,46.9730003166667,33.79635896
933000320124884,F,C07,BLACK,34,2,3,red,4,182.55941795,132.12824625,106.077479386667,88.756370885,53.7760479316667,36.03853526
933000320124886,M,C07,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124887,F,C07,ALBINO,38,2,4,blue,4,146.678665466667,126.591613026667,93.8303328083333,71.3516256483333,40.8099813333333,41.4950907583333
933000320124888,F,C07,ALBINO,48,2,4,red,8,213.709652975,192.6136212,120.77856336,120.06676136,72.0776636883333,52.490058985
933000320124889,M,C07,BLACKHOOD,1,1,1,blue,1,211.55467242,94.533711818,115.813032608,67.818715055,41.022928765,59.9633868166667
933000320124890,M,C07,BLACKHOOD,14,1,2,blue,3,139.657331905,189.274083483333,78.090017915,130.460850065,31.6959498916667,40.020355648
933000320124891,M,C07,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124892,F,C07,BLACKHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124893,M,C07,BROWNHOOD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124894,M,C07,BLACKHOOD,12,1,1,red,7,195.412782565,123.30190145,107.09416991,78.7674161516667,54.895949745,NA
933000320124896,M,C07,ALBINO,12,2,1,red,8,114.441746055,82.593233268,77.77860454,77.34796433,51.0904783025,38.3637551266667
933000320124897,F,C07,BROWNHOOD,18,2,2,blue,12,149.17946316,103.775393085,136.321946366667,101.776415801667,70.5241558233333,42.5699117783333
933000320124898,F,C07,BLACKHOOD,18,1,2,blue,11,136.64462994,105.0619752,88.201165325,63.4862135483333,51.7574960933333,39.7066882333333
933000320124899,M,C07,BROWNHOOD,15,2,2,blue,6,200.10533725,205.53994552,167.392103666667,113.646900488333,63.0609118533333,52.222065532
933000320124900,F,C07,ALBINO,26,2,3,blue,4,68.178175065,110.219573858333,127.458231961667,50.266745438,62.5329920366667,31.6550212766667
933000320124951,F,C07,BROWN,77,2,5,green,8,179.670688166667,130.615667,157.08046536,99.936288998,67.9830226833333,41.6217915143333
933000320124952,F,C07,BLACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124953,F,C07,BLACKHOOD,61,1,2,green,1,131.95385476,178.68009705,107.60310834,108.316096676667,97.045661076,54.916236102
933000320124955,F,C07,BROWNHOOD,61,2,2,green,2,130.937164236667,131.119860083333,102.734975828333,81.4811612766667,51.961546,51.6975860916667
933000320124956,M,C07,BLACKHOOD,70,2,4,green,2,144.64884343,113.9595002,97.3389235,40.6450805366667,48.20323144,46.82945358
933000320124957,M,C07,BLACK,75,1,5,green,3,161.7570045,91.0750659,73.4977086783333,53.1016155366667,42.4791570233333,40.6504190516667
933000320124959,M,C07,ALBINO,70,1,4,green,1,145.302514933333,99.5840656416666,91.874063645,80.673859175,57.216424265,53.305072275
933000320124960,M,C07,BLACKHOOD,47,1,4,red,5,107.114337633333,122.51891925,104.26119795,72.946892564,54.112611644,49.560993755
933000320124961,F,C07,BLACKHOOD,59,1,1,green,5,126.752361645,117.20175831,92.88304298,59.069600772,50.831916226,22.71004281
933000320124963,F,C07,ALBINO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933000320124964,M,C07,ALBINO,62,1,2,green,3,198.5215778,215.44822936,106.132525408,73.9072914125,58.0071176533333,29.335139925
933000320124965,F,C07,ALBINO,60,2,1,green,8,113.104151463333,93.9406621183334,112.968909083333,96.6069537766667,68.59279973,50.308385855
933000320124967,M,C07,BLACKHOOD,62,2,2,green,4,176.639597983333,157.962506671667,137.82622126,63.0715888833333,57.273368425,41.357475705
933000320124968,M,C07,BLACK,72,1,4,green,5,126.025730436667,165.135098158333,97.682367965,50.0601449075,32.18412743,27.27981165
933000320124969,F,C07,BLACK,60,1,1,green,7,134.378252372,124.065309095,114.65706616,78.52599664,69.5317852016667,70.810774762
933000320124970,M,C07,BLACKHOOD,58,1,1,green,3,138.88680624,157.75667726,135.031686608,74.4286863775,65.79541787,57.43530338
933000320124971,M,C07,ALBINO,49,2,5,blue,2,253.31253675,136.8083444,157.281549425,216.6013486,102.41763077,85.4874202
