,rfid,sex,cohort,coatcolor,dd_housing_box,dd_order_in_box,dd_squad_num,dd_box_color,dd_operant_box,dd_s_or_ns,locomotor_cage,locomotor_t1_age,locomotor_t2_age,locomotor_fecal_boli_box,locomotor_fecal_boli_age_1,locomotor_fecal_boli_age_2,dd_indiff_0,dd_indiff_2,dd_indiff_4,dd_indiff_8,dd_indiff_16,dd_indiff_24,dd_hyperbolic_k,dd_hyperbolic_lnk,dd_hyperbolic_b,dd_auc_trad,dd_auc_norm0,dd_quasi_h_k_beta,dd_quasi_h_s_delta,dd_expon_k,locomotor_t1_total_distance,locomotor_t1_rest_time,locomotor_t1_rest_episode_count,locomotor_t1_movement_episode_count,locomotor_t1_vertical_activity_count,locomotor_t1_center_time_legacy,locomotor_t2_total_distance,locomotor_t2_rest_time,locomotor_t2_rest_episode_count,locomotor_t2_movement_episode_count,locomotor_t2_vertical_activity_count,locomotor_t2_center_time_legacy,locomotor_fecal_boli_1,locomotor_fecal_boli_2,locomotor_fecal_boli_change,regressedlr_dd_indiff_0,regressedlr_dd_indiff_2,regressedlr_dd_indiff_4,regressedlr_dd_indiff_8,regressedlr_dd_indiff_16,regressedlr_dd_indiff_24,regressedlr_dd_hyperbolic_k,regressedlr_dd_hyperbolic_lnk,regressedlr_dd_hyperbolic_b,regressedlr_dd_auc_trad,regressedlr_dd_auc_norm0,regressedlr_dd_quasi_h_k_beta,regressedlr_dd_quasi_h_s_delta,regressedlr_dd_expon_k,regressedlr_locomotor_t1_total_distance,regressedlr_locomotor_t1_rest_time,regressedlr_locomotor_t1_rest_episode_count,regressedlr_locomotor_t1_movement_episode_count,regressedlr_locomotor_t1_vertical_activity_count,regressedlr_locomotor_t1_center_time_legacy,regressedlr_locomotor_t2_total_distance,regressedlr_locomotor_t2_rest_time,regressedlr_locomotor_t2_rest_episode_count,regressedlr_locomotor_t2_movement_episode_count,regressedlr_locomotor_t2_vertical_activity_count,regressedlr_locomotor_t2_center_time_legacy,regressedlr_locomotor_fecal_boli_1,regressedlr_locomotor_fecal_boli_2,regressedlr_locomotor_fecal_boli_change
319,933000320047715,F,C04,BLACK,8.0,2.0,1.0,blue,16.0,ns,4.0,77.0,78.0,8.0,77.0,78.0,155.450420582483,90.213063117374,80.1625386875867,118.14630573342,55.4511488137134,47.0833241149441,0.117477982020967,-2.14150435001268,1.03633613721655,0.532551245624999,0.513878872404618,0.695253682191861,0.971521593554543,0.0611543597984517,3490.14,355.62,143.0,150.0,1516.0,247.75,2114.31,571.4,139.0,139.0,809.0,79.73,6.0,13.0,7.0,0.0681676558990974,-1.02285510137739,-0.711607155970852,0.877095474389772,-0.0607447400986512,0.226728427638235,-0.15041807387203,-0.15041807387203,0.0681676558990974,-0.107806176183568,0.257876289006082,-0.941842481493578,1.55660112145655,0.107242911450679,0.13188969182842,-0.0558203833913564,0.444615320019653,0.337036970829394,0.388111898107521,1.37184630841564,-0.609594636175404,1.84400212913511,-0.995373074756075,-1.40314925145169,-1.19900849539016,0.043850155276381,1.08432799755596,2.82169422710145,2.31340036685498
320,933000320047716,M,C04,BROWNHOOD,35.0,1.0,3.0,red,5.0,s,1.0,82.0,83.0,35.0,82.0,83.0,133.994338140866,112.156255337301,133.276011373289,70.6555936548331,44.1833244727605,24.3934516844255,0.0945142351251207,-2.35900481958228,0.893295587605776,0.453641346495589,0.507828934553954,0.978139307691426,0.92825023693346,0.0770344175570939,3008.99,330.33,126.0,134.0,1295.0,313.13,2959.12,375.29,164.0,164.0,1275.0,181.82,9.0,7.0,-2.0,-0.470218724462234,-0.354221852105291,1.0437872087036,-0.605222668339697,-0.526648795426894,-1.55878354950299,-0.568234458378018,-0.568234458378018,-0.470218724462234,-0.557616161251767,0.39672003144116,0.249731455162978,-0.384901278003634,0.444290874347899,0.192466522845426,-0.299306910465667,-0.648451200604509,-0.693371709341444,-0.241431132929851,1.22391129674525,1.01518867442312,-0.683271005400994,0.576336261695426,0.143959321866744,0.67323953585625,0.913669943250509,1.61404215463009,1.24867644526879,-0.390915261714867
321,933000320047717,M,C04,ALBINO,30.0,1.0,3.0,blue,11.0,ns,3.0,83.0,84.0,30.0,83.0,84.0,111.355478181043,170.846696040146,123.845525729752,131.412869856394,73.1832022609432,54.5418218651621,0.0180984999924381,-4.0119262174905,0.742369854540285,0.671304325593653,0.90427207070438,1.18089255869949,0.950500398743124,0.0370003558587259,3703.56,170.87,89.0,102.0,2007.0,204.93,1614.48,362.72,119.0,127.0,1088.0,83.48,1.0,3.0,2.0,-1.15792557428164,1.11245887688038,0.696645226726788,1.35484847520816,1.01982281666304,1.071094404026,-2.82975369713165,-2.82975369713165,-1.15792557428164,1.04913139796397,2.3762823257272,0.877095474389772,0.726730110195367,-1.1732807734222,0.975940804609094,-3.15776711139579,-2.53862902667311,-2.3762823257272,2.16736967983524,0.529895451881666,-0.449018759499958,-0.889733683359088,-2.09057724026175,-1.86627300469173,-0.13591068064648,-0.143959321866744,-1.06305205244202,-0.0179624742240662,1.17387309673084
322,933000320047718,F,C04,BROWNHOOD,5.0,2.0,1.0,blue,10.0,s,2.0,79.0,80.0,5.0,79.0,80.0,126.361211653758,100.659468046485,86.6796784030031,50.6980915151213,29.6839194301067,39.4338261837518,0.143609641474612,-1.94065648343377,0.842408077691717,0.357531775617312,0.424416366705535,0.729702028974251,0.934842164432036,0.12119413181223,5076.73,265.12,127.0,136.0,860.0,91.43,5550.56,225.49,128.0,141.0,1486.0,119.31,8.0,0.0,-8.0,-0.773137527340294,-0.690481984631675,-0.487680173248951,-2.00436425053197,-2.09763387809092,-0.330172213226472,0.174081716101805,0.174081716101805,-0.773137527340294,-1.8226099990667,-0.409687806155959,-0.757487646848915,-0.310459990711896,1.75539043759777,1.3821304919276,-1.24959716066471,-0.663275362110668,-0.668249155577819,-1.80202081741717,-0.366715185000079,2.31399991960229,-3.15776711139579,-1.72648201966408,-1.26718977672319,0.849026665402385,0.562277643346719,1.78216836103315,-0.637367718738087,-2.21050601266072
323,933000320047719,F,C04,BROWNHOOD,10.0,2.0,1.0,red,4.0,s,4.0,78.0,79.0,10.0,78.0,79.0,135.094072102128,108.352860429205,71.8713513285127,90.36443965832,47.9345205736337,42.1712977216281,0.108535569805179,-2.22067732742109,0.90062714734752,0.461600511214327,0.512532308818148,0.716186272891717,0.958899169266743,0.0792501729686697,4163.32,342.87,135.0,145.0,1480.0,129.19,3439.88,435.69,152.0,157.0,1081.0,93.83,3.0,7.0,4.0,-0.527529282764181,-0.43858229223162,-1.0641360304442,0.111158470487179,-0.57219850531183,-0.0696849203184557,-0.229702462378082,-0.229702462378082,-0.527529282764181,-0.750256628086862,0.241431132929851,-0.821273175956279,0.810414715071092,0.762683498771624,0.619220566085587,-0.249645271474283,-0.200592161038666,0.0119555865947424,0.26199832377437,0.204659918570476,0.688312579263665,0.286826941354616,-0.0518295033055739,-0.180301676901696,-0.245536131339743,0.295141835067149,0.431456156928572,1.53089162940282,1.84329038515785
324,933000320047720,F,C04,BROWN,10.0,1.0,1.0,red,3.0,ns,3.0,77.0,78.0,10.0,77.0,78.0,128.185441332541,79.4009106367453,120.235207091554,127.273741710934,66.9122273750434,56.6585428148721,0.0415169348434724,-3.18165386646539,0.854569608883605,0.603685367890592,0.706420356650918,0.772236150784378,0.975390080169693,0.0448783648019966,3312.08,309.1,131.0,143.0,1649.0,93.96,3057.02,354.94,146.0,154.0,1362.0,98.15,0.0,0.0,0.0,-0.711607155970852,-1.36380703742721,0.563666138264856,1.19684632164446,0.558412850196433,0.933050972993401,-1.47095107762128,-1.47095107762128,-0.711607155970852,0.67323953585625,1.42480686770253,-0.600554657512161,1.62558829403148,-0.848853649541836,0.0278993230896937,-0.576336261695426,-0.414025644678041,-0.123854041043712,0.793197168306389,-0.286826941354616,0.328612854561981,-0.950590288110625,-0.43583413618297,-0.353957906672389,0.562277643346719,0.332821960314184,-0.698448648732689,-0.622764195054534,0.154280546851203
325,933000320047725,F,C04,BLACK,6.0,1.0,1.0,blue,11.0,s,3.0,78.0,79.0,6.0,78.0,79.0,173.555102333092,155.841911636654,114.528928392882,86.1123722754138,51.9040025956202,42.0977448569051,0.122779060622132,-2.09736879391503,1.15703401555394,0.535867484619475,0.46313892021828,1.10549885650587,0.931411062081583,0.0600143508378232,1838.08,495.63,130.0,136.0,860.0,281.06,2233.91,428.56,115.0,120.0,914.0,45.3,1.0,0.0,-1.0,0.435715059254762,0.777245407782795,0.439998921841801,-0.0642668308610453,-0.24324901293059,-0.0736739324831888,-0.0955058504987266,-0.0955058504987266,0.435715059254762,-0.0677986154412357,-0.07179343719077,0.731808083859618,-0.401722588282656,0.0486727101659347,-1.42480686770253,1.48209587822312,-0.489057100568528,-0.658317923323217,-1.76299441966828,1.64408337024815,-0.507102827911747,0.204659918570476,-2.44942561489447,-2.65422307841797,-0.804161593148402,-0.688312579263665,-0.0119555865947424,-0.617925871798512,-0.510255304200318
326,933000320047752,F,C03,BROWN,2.0,1.0,1.0,blue,3.0,s,3.0,79.0,80.0,2.0,79.0,80.0,120.466666666667,83.0085605555555,53.0951813888888,52.6133147222222,24.943828,30.0058373333333,0.216708696511885,-1.529201239672,0.803111111111111,0.300284220447531,0.373901215277778,0.546870462399289,0.9431135674357,0.193857253556351,2553.7,476.67,125.0,127.0,824.0,585.24,4116.42,339.21,109.0,118.0,1258.0,277.81,7.0,7.0,0.0,-0.478931195164433,-0.836632132866387,-1.72015799169893,-0.900202638377963,-1.36124113067478,0.0617101575996369,1.05052182742008,1.05052182742008,-0.478931195164433,-1.40314925145169,-1.01518867442312,-1.22934068455038,-0.0136234011522289,1.45956400512257,-0.619220566085587,1.31298147897337,-0.804161593148402,-1.19900849539016,-1.93930484790457,2.31399991960229,1.24959716066471,-1.18281129594049,-3.15776711139579,-3.15776711139579,0.212805674693294,1.55798466257325,1.43589090698824,1.58459964867085,0.162364139940235
327,933000320047753,F,C03,BLACK,31.0,1.0,3.0,blue,13.0,s,1.0,83.0,84.0,31.0,83.0,84.0,168.587076666667,96.7262002777777,67.3007111111111,59.2946972222222,25.106458,26.9087397222222,0.322560735294081,-1.13146383398424,1.12391384444444,0.34116567132716,0.303551444813637,0.690553641106039,0.928453753507796,0.143361048315279,4335.41,313.04,127.0,137.0,1569.0,202.21,2291.63,511.21,151.0,159.0,914.0,154.48,0.0,3.0,3.0,0.711607155970852,-0.329424108628695,-0.888589748631187,-0.414413329600076,-1.28601593630213,-0.230812696113557,2.10016549284447,2.10016549284447,0.711607155970852,-0.866296648075625,-2.25957924739552,-0.577406926435228,-0.550030962956839,0.865715928616606,0.73973721941389,-0.543703579259918,-0.653376610971535,-0.516187627975778,0.534486814681294,0.614400484919194,-0.414025644678041,1.19087084261839,-0.107806176183568,-0.0199268216505944,-0.793197168306389,0.6048028257044,-0.67323953585625,0.56561423191122,1.44631392439828
328,933000320047754,M,C03,BLACK,35.0,1.0,3.0,red,5.0,s,1.0,83.0,84.0,35.0,83.0,84.0,177.500104166667,100.145445833333,52.0702108333333,66.8851011111111,20.5214966666667,39.1245616666666,0.366139092833912,-1.00474198271047,1.18333402777778,0.348884015277778,0.294831389183457,0.631413593280509,0.941505772777325,0.148246726029149,3398.38,296.26,125.0,135.0,1439.0,572.98,3023.03,368.9,149.0,160.0,1136.0,432.08,9.0,4.0,-5.0,0.894381116504108,-0.292598674684639,-1.62558829403148,0.189910987998443,-1.97350988034333,1.03643338949379,2.06609112832387,2.06609112832387,0.894381116504108,-0.713788922310638,-2.21112724108533,-0.923800754858572,0.107242911450679,0.882828031730849,0.703543655057722,-0.718939722168033,-0.658317923323217,-0.614400484919193,0.349718351946263,1.80202081741717,1.09878903652731,-0.793197168306389,-0.37525318670892,-0.0957886973637309,0.11181537899168,1.64408337024815,1.64408337024815,0.272767625684121,-1.43504636669201
329,933000320047755,F,C03,BLACK,14.0,2.0,2.0,blue,4.0,s,4.0,78.0,79.0,14.0,78.0,79.0,149.872078055555,117.209047222222,123.393002777778,94.1943924999999,58.4880725,39.5256152777778,0.0884339387076005,-2.42549946098606,0.999147187037036,0.540456271373456,0.540917572891513,0.929634105209956,0.949840248971769,0.0584435449311694,5555.49,282.6,138.0,152.0,2055.0,198.34,4019.47,393.55,148.0,154.0,1506.0,143.44,4.0,7.0,3.0,0.306378113962688,0.300746133269852,1.09197356529013,1.13539183283792,1.21743829556783,0.778103606929222,-0.563666138264856,-0.563666138264856,0.306378113962688,1.05606614395134,0.462281906208327,0.532007939106504,0.393298022144536,-1.12068408192913,1.69213607349355,-0.950590288110625,0.087784830460387,0.444615320019653,1.93930484790457,0.562277643346719,1.12092181384096,-0.383818631878613,-0.311833673190532,-0.345485073719799,0.919736159405206,0.502576121383987,0.633768191879278,1.61326062077738,1.46941690367915
330,933000320047757,F,C03,BROWNHOOD,38.0,2.0,4.0,blue,4.0,s,4.0,83.0,84.0,38.0,83.0,84.0,164.783341666667,103.575232222222,112.790932222222,54.16708375,36.1806575,22.397765,0.207061594435068,-1.57473897232093,1.09855561111111,0.392873729243827,0.357627529521663,0.877361657295677,0.920786127482318,0.101575810298136,3183.85,408.92,132.0,141.0,1174.0,56.37,3764.16,409.5,147.0,148.0,925.0,55.45,5.0,2.0,-3.0,0.638279236751489,-0.101530833497997,0.752312164719021,-0.757487646848915,-0.279726298718264,-0.735714009717459,0.972613678822161,0.972613678822161,0.638279236751489,-0.16816345522434,-1.33209221345111,0.294162753694624,-0.848853649541836,0.103328995936055,-0.0837850369211275,0.440220484952901,-0.370980805395097,-0.286826941354616,-0.552966764488624,-1.54470954866633,0.969544778249135,-0.13188969182842,-0.388111898107521,-0.73973721941389,-0.70865699057659,-0.843326072634752,0.809680190146028,0.403873515928549,-1.06204212812563
331,933000320047758,F,C03,BROWN,31.0,2.0,3.0,blue,14.0,s,2.0,83.0,84.0,31.0,83.0,84.0,174.149625,143.365372222222,92.9962511111111,64.8863583333333,41.4355138888889,25.6573922222222,0.190923956589156,-1.65588006325258,1.1609975,0.434250264660494,0.374032041120238,1.04638164976738,0.909340928194454,0.0883033853813475,4564.7,289.61,133.0,143.0,1796.0,375.67,2741.89,351.72,166.0,171.0,909.0,132.08,0.0,0.0,0.0,0.826738855412637,0.842176871173859,0.245717891771569,-0.0720695184857699,0.219112389296821,-0.338587321619334,0.788979097312393,0.788979097312393,0.826738855412637,0.107806176183568,-1.00853947165709,0.972613678822161,-1.19684632164446,-0.13468979400892,0.895669597032344,-0.86051148700907,-0.295141835067149,-0.115826379900779,1.21552651612008,1.59955231920823,0.0997929010760929,-1.00853947165709,0.883828955158423,0.771549054390448,-0.849026665402385,0.362456226787751,-0.653376610971535,-0.608292294670108,0.170458356747895
332,933000320047759,M,C03,BROWN,32.0,1.0,3.0,blue,15.0,s,3.0,83.0,84.0,32.0,83.0,84.0,124.667941666667,125.213053333333,72.2132413888888,65.9384338888889,32.3327513888889,31.3755433333333,0.122746825914392,-2.09763137077306,0.831119611111111,0.380980155632716,0.458393894861161,0.854407504920487,0.921729922476638,0.107184360267822,4078.1,271.99,124.0,134.0,1628.0,122.16,4626.95,256.99,134.0,143.0,1502.0,167.46,0.0,0.0,0.0,-0.37653158452073,0.486306867007363,-0.540997484187468,0.126838373954527,-0.473386443264043,0.334376807588814,-0.189910987998443,-0.189910987998443,-0.37653158452073,-0.180301676901696,-0.0318862072191953,0.181990651882559,-0.609903904611337,0.130763076369975,1.29433859803491,-0.982377007211542,-0.734508125616741,-0.683271005400994,1.00193456195736,-0.744986618868152,2.25957924739552,-2.21112724108533,-1.31298147897337,-1.09878903652731,1.58539074141427,0.475626878997011,-1.50643522070069,-1.24867644526879,0.314442853061338
333,933000320047760,M,C03,BROWNHOOD,16.0,1.0,2.0,blue,7.0,s,3.0,79.0,80.0,16.0,79.0,80.0,104.926466666667,77.540177,60.3372358333333,55.1064727777778,41.6503461111111,23.1431525,0.134527711045914,-2.00598507108038,0.699509777777777,0.332620206589506,0.47550472796275,0.537196967260875,0.953344701909278,0.167304609008007,2220.14,375.94,124.0,130.0,1270.0,165.63,1999.55,465.06,139.0,138.0,1133.0,252.77,7.0,2.0,-5.0,-0.941842481493578,-1.35399264347852,-1.36465901014686,-0.619306769508776,0.366405521810837,-0.563615445349417,-0.0525699827757912,-0.0525699827757912,-0.941842481493578,-1.00853947165709,0.164122969148985,-1.50631013481253,0.894381116504108,1.28955568941617,-0.392412330042016,0.160085160703099,-0.718939722168033,-0.925836411210392,-0.341257977795462,-0.266124815033126,0.0558203833913566,0.409687806155959,-0.975940804609094,-1.35170223993066,0.0797865833603882,1.03541113545171,1.03541113545171,-0.297711236160711,-1.41304221473473
334,933000320047762,M,C03,BROWN,50.0,2.0,5.0,red,4.0,s,4.0,84.0,85.0,50.0,84.0,85.0,101.106669444444,109.065500555556,90.8203219444444,43.0674356666666,24.501113,39.8112216666666,0.090002866912075,-2.40791375458061,0.674044462962963,0.33482140029321,0.496734887223022,0.82695158614172,0.914954308178438,0.12513927739807,5308.41,302.59,137.0,145.0,1725.0,180.22,3953.92,372.05,154.0,163.0,1360.0,271.34,2.0,1.0,-1.0,-1.05730443289718,-0.046797073962855,0.17803479194917,-1.36465901014686,-1.20926123170915,1.13695868948564,-0.633514805548483,-0.633514805548483,-1.05730443289718,-0.907637164281146,0.295141835067149,0.0369850895654964,-0.757487646848915,0.487680173248951,2.3762823257272,-0.663275362110668,-0.0159410775089853,0.0079702855763906,1.33209221345111,-0.143959321866744,1.67568616054906,-0.73973721941389,-0.0957886973637309,0.0478394485472837,1.08432799755596,1.09878903652731,-0.529895451881666,-0.542346804902999,-0.109986120752241
335,933000320047767,F,C03,BLACKHOOD,6.0,1.0,1.0,blue,11.0,s,3.0,79.0,80.0,6.0,79.0,80.0,114.774616666667,101.327525,57.3589986666666,48.6002688888889,34.2884273333333,13.1316195833333,0.173253075673773,-1.75300188826293,0.765164111111111,0.307761714722222,0.402216609813697,0.704568183576031,0.914456920704078,0.165892171003139,4013.78,330.35,113.0,121.0,1583.0,157.72,2859.6,441.65,142.0,148.0,1221.0,66.6,0.0,0.0,0.0,-0.609903904611337,-0.1921950481874,-1.31685211885056,-1.16556882126523,-0.442935346458839,-1.96679933570033,0.572814668221021,0.572814668221021,-0.609903904611337,-1.31298147897337,-0.713788922310638,-0.465875878703392,-1.07101765649591,1.07101765649591,0.498059689860862,-0.379532428641948,-1.34183272625328,-1.57154015983986,0.571637525165086,0.200592161038666,0.196527719943217,0.427086431716726,-0.73973721941389,-0.729299039101725,0.0997929010760929,-0.576336261695426,-0.633768191879278,-0.598714843156239,0.178563756979462
