"","rfid","sex","cohort","coatcolor","dd_housing_box","dd_order_in_box","dd_squad_num","dd_box_color","dd_operant_box","dd_indiff_0","dd_indiff_2","dd_indiff_4","dd_indiff_8","dd_indiff_16","dd_indiff_24","bias","traparea0_2","traparea2_4","traparea4_8","traparea8_16","traparea16_24","AUC","hyperbolic_bias_k","hyperbolic_bias_residualSS","hyperbolic_bias_r2","hyperbolic_k","hyperbolic_residualSS","hyperbolic_r2","exponential_bias_k","exponential_bias_residualSS","exponential_bias_r2","exponential_k","exponential_residualSS","exponential_r2"
"170","933000320046569","M","C02","BLACKHOOD",31,1,3,"blue",13,220.900730555555,182.878438888889,109.880658333333,88.5179027777777,52.894504,39.3549541666667,1.47267153703703,0.112160880401234,0.0813219714506172,0.110221422839506,0.157124896419753,0.102499397962963,0.563328569074074,0.18794124782106,767.196998986621,0.970634681432472,0.0819269872745922,8226.64834062866,0.685115883424099,0.110610569376098,1867.77686694779,0.928508762699243,0.0579023488777282,7619.11922246416,0.708369736238324
"171","933000320046571","F","C02","BROWN",21,2,2,"red",2,166.976838888889,144.452583888889,92.5183999999999,51.9763472222222,39.2058766666666,22.1854425,1.11317892592593,0.0865081729938272,0.0658252733024691,0.0802748595679012,0.101313582098765,0.0682125768518518,0.402134464814815,0.194254673692764,822.584252634906,0.952821976966478,0.157979971155556,1514.99348731988,0.913109936870946,0.117582460652391,808.744539867288,0.953615731874424,0.0988835660657177,1211.13878207932,0.930537044473315
"172","933000320046572","M","C02","ALBINO",2,1,1,"blue",3,190.00605,124.718136111111,110.4077,58.8263830555555,38.4976330555555,21.1099763333333,1.266707,0.0874233850308642,0.0653127322530864,0.0940189350308642,0.108137795679012,0.0662306770987653,0.421123525092592,0.239098393119859,283.180329415185,0.985834635702054,0.149516003933312,2216.34956300839,0.889132839712267,0.136254736723334,906.823433697472,0.954638500778756,0.0927081125025228,1851.13564271135,0.907401722435768
"173","933000320046573","F","C02","BLACK",45,1,4,"red",1,112.167015277778,81.979976,59.3589461111111,84.0927605555555,33.10424,24.2614847222222,0.747780101851853,0.0539297197993828,0.0392608116975309,0.0796953925925925,0.130218889506173,0.0637396941358025,0.366844507731481,0.121497264542584,1112.88361830641,0.800639252479306,0.245182973399799,3179.20192214483,0.430481263905606,0.0718927304572631,1308.29833442843,0.76563287513509,0.124175072690753,4926.59814338757,0.117454626482432
"174","933000320046575","F","C02","BROWNHOOD",42,1,4,"blue",11,173.459953333333,128.471676666667,114.987943055555,81.9615044444444,51.0261663888888,36.7314913333333,1.15639968888889,0.0838698972222222,0.0676276721450617,0.109416359722222,0.147764078703704,0.0975085085802468,0.506186516373456,0.145096253339403,71.1726267534991,0.994578816223005,0.103960376713558,716.874347292196,0.945396035541243,0.0859039688169335,668.356189535526,0.949091639619917,0.0670596186602939,636.297385174453,0.951533542891438
"175","933000320046752","M","C02","ALBINO",7,2,1,"blue",14,104.228763888889,104.165016944444,68.1103475,61.8495944444444,34.1312183333333,40.1206704166666,0.694858425925927,0.0578871613425925,0.0478542679012344,0.0721999677469136,0.106645347530864,0.082502098611111,0.367088843132716,0.089388662159069,449.598304300164,0.901814870709392,0.211397006143116,2545.14630974604,0.444180467106275,0.0584085293748018,605.628209115328,0.867740417512055,0.119283468602029,4068.30280461331,0.111547278884712
"176","933000320046753","F","C02","BROWNHOOD",44,2,4,"blue",16,195.331680555555,97.1433161111111,83.4362172222222,59.3619577777777,36.3683847222222,23.5105758333333,1.3022112037037,0.0812430546296295,0.0501609814814815,0.0793323194444444,0.106367047222222,0.0665321783950617,0.383635581172839,0.362337133957589,428.57978284719,0.977548966367763,0.212324750725337,2147.27775547251,0.88751544744924,0.198163199086768,2843.59587408144,0.851039014996524,0.11865841992227,3015.07561309873,0.842056096198189
"177","933000320046755","F","C02","ALBINO",23,1,2,"red",5,113.705475,75.1395775,54.7576213888889,53.6269413333333,41.1734988888889,40.2423919444444,0.7580365,0.0524569590277778,0.0360825552469136,0.0602136459567901,0.105333822469136,0.0904621009259259,0.344549083626543,0.159632613291022,713.355758932858,0.815596060789184,0.315367394417769,2641.68803865204,0.317118177860845,0.0842588183856133,1924.7312550163,0.502452989405825,0.181123330450523,5384.16775900274,-0.391818502477983
"178","933000320046756","M","C02","BROWNHOOD",31,2,3,"blue",14,201.125123333333,154.239496666667,80.6584566666666,71.7800633333333,33.8154952777778,22.1580363333333,1.34083415555555,0.0987123944444444,0.0652494314814816,0.0846880666666666,0.11732839845679,0.0621928129012346,0.428171103950617,0.257575016872534,901.557461969306,0.963291253762264,0.146840745546844,4520.59744334161,0.815934678164492,0.148796366189018,1555.65499224575,0.936658342088283,0.0924015448804273,4049.73391925964,0.835106844495826
"179","933000320046757","F","C02","BLACKHOOD",19,2,2,"blue",14,77.1900205555555,88.2749616666666,61.1428566666666,105.548877777778,52.8914923333333,54.636452,0.514600137037037,0.0459624950617284,0.041504949537037,0.0926065191358025,0.176044855679013,0.119475493703704,0.475594313117284,0.0119198031320296,1725.00746077247,0.213044393717103,0.136396284229851,9023.92439474207,-3.11675198780601,0.0112668159696982,1701.67279734297,0.223689764606308,0.0700408939210771,10925.7023329646,-3.9843510239975
"180","933000320046758","M","C02","BROWNHOOD",3,2,1,"blue",6,124.266386111111,97.2366777777777,86.1300526666666,95.1420636111111,62.6311219444444,45.8134733333333,0.828442574074073,0.0615286288580246,0.0509352029012345,0.100706731265432,0.175303539506173,0.120493994753086,0.50896809728395,0.0664635193498066,506.34503005563,0.867844251117482,0.11380131528564,1969.38151440769,0.485992606971294,0.0447856590153127,667.735828125333,0.825721349705167,0.0647248219568932,3054.9475666993,0.202660518995086
"181","933000320046759","F","C02","BROWNHOOD",21,1,2,"red",1,188.969434333333,108.068638888889,106.447358333333,113.464541666667,40.1058630555555,36.9822627777778,1.25979622888889,0.0825105758950617,0.0595877770061728,0.122173277777778,0.170633783024692,0.0856534731481481,0.520558886851852,0.177829638367988,2337.5571199497,0.851641551598613,0.102076987629416,3071.70673569216,0.805047054738416,0.0963919472417508,3782.64394650965,0.759925786638682,0.06499267109554,2948.9582217892,0.812837571988583
"182","933000320046760","M","C02","BLACK",27,1,3,"blue",5,172.704025,234.111908333333,203.684036111111,191.014958333333,123.568683333333,51.0693336111111,1.15136016666667,0.113004425925926,0.121609984567901,0.219277219135802,0.349537379629629,0.194042241049382,0.99747125030864,0.0247645532223954,12479.4652530052,0.424215163617364,0.0148455008317383,18982.956143474,0.124153313019815,0.0231075067471585,11512.3706434276,0.46883553798862,0.0150937923051145,18515.1950545332,0.145735146584125
"183","933000320046761","M","C02","BLACKHOOD",3,1,1,"blue",5,146.52963,131.414075,123.524110666667,49.419643,20.5214966666667,29.6844925,0.9768642,0.0772065847222222,0.0708161626851853,0.0960798631481483,0.0777123774074074,0.0557844324074074,0.377599420370371,0.144305750465768,2171.23780058756,0.86339512562674,0.150865433165083,2072.63952332461,0.869598502002778,0.0942184680650657,1361.96486279636,0.914311072268204,0.0975086527591103,1285.52841481654,0.91912012237363
"184","933000320046762","M","C02","BROWNHOOD",1,1,1,"blue",1,120.029975,106.697326666667,101.08358,78.7601027777777,42.0300670833333,41.4086096666666,0.800199833333333,0.0629798060185186,0.0577169185185186,0.0999131570987654,0.134211299845679,0.0927096408333332,0.447530822314815,0.0770763919601919,252.661379827925,0.955482196523793,0.132931646970345,1150.95862500625,0.797206245322617,0.0530173387948783,165.734363049915,0.970798347541143,0.0787865099160222,1781.38199067931,0.686128471905265
"185","933000320046763","M","C02","ALBINO",26,1,3,"blue",3,183.677333666667,185.774658333333,157.781216666667,184.911313888889,48.2806306666666,39.1022753333333,1.22451555777778,0.102625553333333,0.0954321875,0.190384739197531,0.259102160617284,0.0970921177777777,0.744636758425926,0.064254462565197,7597.10234183469,0.691876313177941,0.0399275166236556,12488.7639070856,0.493480039394576,0.0491269768798411,5687.60969348463,0.769321619071655,0.0348696651225039,11167.2838736037,0.547076697917391
"186","933000320046764","F","C02","BLACKHOOD",25,2,3,"blue",2,233.241536666666,165.546297222222,131.713233888889,80.6403866666666,59.3117633333333,43.7933979166666,1.55494357777777,0.110774398302469,0.0825720919753086,0.117974233641975,0.155502388888889,0.114561290277778,0.581384403086419,0.202616665465494,113.047035960871,0.995663625404556,0.0763096367495449,8773.09241508919,0.663472688612196,0.116867289606061,2118.35900647381,0.918741804226677,0.0542433302088175,8304.81284223256,0.681435438595341
"187","933000320046766","F","C02","BROWNHOOD",43,2,4,"blue",14,166.89452,103.667088055555,100.599705555555,53.9349344444444,31.7560172222222,24.6238886111111,1.11263013333333,0.0751560022376542,0.0567407760030861,0.0858525777777774,0.0952121685185185,0.0626443398148148,0.375605864351851,0.235209577277347,336.983100723154,0.976931853197398,0.189527594150644,612.63731739608,0.958061969445597,0.133402116327959,1064.63374924047,0.927120595763465,0.110961608271423,877.833879989006,0.939907963430723
"188","933000320046767","M","C02","BROWN",4,1,1,"blue",7,214.737856666666,138.90409,129.433904166667,93.8314866666666,27.020071,28.0702391666666,1.43158571111111,0.0982338740740739,0.074538331712963,0.124036328240741,0.134279508518518,0.0612114557407407,0.492299498287037,0.215373868005763,1045.55195635681,0.95964993753415,0.103889330486628,6181.02318443606,0.761461235782195,0.12189014330217,1320.2939533272,0.949047062495423,0.0710205584109684,5066.35349283376,0.804478697909723
"189","933000320046768","F","C02","ALBINO",44,1,4,"blue",15,131.137503611111,104.509852777778,74.88208,76.0842369444444,32.9230380555555,26.3069083333333,0.874250024074073,0.0654575989969136,0.0498310924382717,0.0838701760802469,0.121119194444444,0.0658110515432098,0.386089113503086,0.14237327225496,361.078703457698,0.955761266555905,0.19180131668321,772.310953736596,0.905377807965042,0.0846746513005627,557.407806341432,0.931707367041421,0.10708669180025,1561.02947897379,0.808745388865655
"190","933000320046769","M","C02","BROWNHOOD",14,2,2,"blue",4,124.99019,132.513333333333,78.2551466666666,74.1562683333333,33.9103627777778,13.7392233333333,0.833267933333333,0.0715287564814814,0.0585467999999999,0.0846730083333333,0.120074034567901,0.0529439845679012,0.387766583950617,0.117636739997097,1570.91612807103,0.860360708467221,0.16967239699571,1573.07709693811,0.860168619178537,0.0772476371152957,914.371467718348,0.918721196078901,0.101410235727902,1273.85042164083,0.886766984425146
"191","933000320046770","F","C02","BROWNHOOD",23,2,2,"red",6,109.599569444444,96.2378083333333,58.3149016666666,48.1259313888889,27.6526213888889,18.9740019444444,0.730663796296293,0.0571770493827159,0.0429313083333333,0.0591337961419753,0.0841983919753087,0.0518073592592592,0.295247905092592,0.165268475023946,267.319315114989,0.959779921928714,0.307532597480691,1752.86814085915,0.736268614021776,0.0990347236256381,384.869559271037,0.942093657862006,0.174529313121483,2730.448051282,0.58918481537739
"192","933000320046771","F","C02","BROWNHOOD",19,1,2,"blue",13,194.598841666666,143.713219722222,126.778116111111,58.6612433333333,40.1671002777778,22.0865594444444,1.29732561111111,0.0939755726080244,0.0751364821759258,0.103021866358025,0.109809270679012,0.0691707330246913,0.451113924845679,0.204601548587901,797.621761365003,0.965174805579897,0.123174768213919,3868.36404729802,0.83110223847912,0.121177754103706,638.22973216228,0.972134067068074,0.0814529323523095,2977.32770540471,0.870006033918086
"193","933000320046772","M","C02","BLACKHOOD",7,1,1,"blue",13,159.871313333333,111.69067,90.6698389999999,60.3071191666666,37.5976466666666,30.8359530555555,1.06580875555555,0.0754338842592592,0.0562112525,0.0838760878703703,0.108783073148148,0.0760373330246912,0.400341630802469,0.199707960835175,22.006093269292,0.998178360425615,0.174394648001842,115.93438066434,0.990403082761414,0.114600749551825,929.968237678171,0.923018278440191,0.10196481019385,716.608412100867,0.940679964096949
"194","933000320046774","F","C02","BLACK",25,1,3,"blue",1,277.549176666666,163.213259444444,133.492125,138.029702777778,79.7127933333333,22.4946402777778,1.85032784444444,0.122434010030864,0.0824181623456789,0.150845459876543,0.241936106790124,0.113563815123457,0.711197554166666,0.223703818091262,3277.85511687304,0.911020884501641,0.0536755135113966,20089.252820845,0.454666578208333,0.116882245255314,7065.12894437306,0.808213327942366,0.0423494766243851,18953.3967239706,0.485499994338611
"195","933000320046775","M","C02","BLACKHOOD",26,2,3,"blue",4,221.1542125,164.424953333333,128.442563888889,97.1337791666666,62.9608994444444,34.5332758333333,1.47436141666667,0.107105323842592,0.0813520881172839,0.12532019058642,0.177882976234568,0.108326861419753,0.599987440200617,0.172788520595116,112.851334172732,0.995164158199918,0.0724418657662222,6783.16255577973,0.709331739279397,0.0996783874819613,1218.53861849113,0.94778386955272,0.0524688619126493,6042.36191424283,0.741076111059602
"196","933000320046877","F","C03","BROWN",44,1,4,"blue",15,109.589530555555,71.2765126666666,66.2651997222222,48.0672038888889,29.1539372222222,25.1137863888889,0.730596870370367,0.0502405675617282,0.0382060312191358,0.0635180020061728,0.0858012679012345,0.0602974706790123,0.298063339367284,0.176513559727633,123.284465748781,0.974931785195523,0.347545779240937,2133.59236367738,0.566163089948057,0.0993720031892763,672.914549552791,0.863172003295039,0.190759728216399,3898.16886780702,0.207360522440547
"197","933000320046878","M","C03","BROWN",1,2,1,"blue",2,131.544580555555,93.0108074999999,95.2439583333333,56.7071736111111,46.4765419444444,34.0288216666667,0.876963870370367,0.0623764966820986,0.0522929905092592,0.0844172955246913,0.114648572839506,0.0894504040123457,0.403185759567901,0.132970844834896,282.606620998335,0.958133312699906,0.181060000115958,821.581320013517,0.878287040497868,0.0786451268781615,838.202434882367,0.875824709585964,0.101122783425391,2049.44840392913,0.696384977953209
"198","933000320046880","M","C03","ALBINO",30,2,3,"blue",12,197.434827777778,177.870037222222,150.565263333333,97.8927191666666,50.0945575,35.5456977777778,1.31623218518519,0.104251351388889,0.0912320279320986,0.1380322125,0.164430307407407,0.0951558391975309,0.593101738425926,0.122239510666278,1189.3130305394,0.94776531432149,0.0679875500091093,6348.93743823725,0.721154361414476,0.0789389663030285,246.964052965865,0.989153326879205,0.0516902053995642,5185.60819319814,0.772247837980251
"199","933000320046881","M","C03","BLACK",34,2,3,"red",4,140.328608333333,98.2887533333333,108.179066666667,62.3334688888889,63.4512991666666,35.1657258333333,0.935524055555553,0.0662826004629629,0.0573521722222223,0.0947291864197533,0.139760853395062,0.109574472222222,0.467699284722222,0.113848605985128,712.152331031834,0.901579894214792,0.134507419156252,953.682573952868,0.86820019295878,0.0683556973229052,1273.66732047727,0.823978007296684,0.077392000541929,1885.70365280024,0.739394024422766
"200","933000320046882","M","C03","BLACK",30,1,3,"blue",11,154.603908333333,109.372690555555,70.1432225,69.2166330555555,42.5952063333333,27.3640033333333,1.03069272222222,0.0733268330246911,0.0498655314043208,0.0774221419753086,0.124235377098765,0.0777324551851851,0.402582338688271,0.204206908110106,376.137126227088,0.965185738798955,0.191063965242626,373.02199309315,0.965474067312784,0.113074831740087,1625.63719777178,0.84953530487923,0.10654000732599,1444.53030121325,0.866298081968915
"201","933000320046883","M","C03","BLACKHOOD",28,2,3,"blue",8,114.081933333333,79.8432988888888,63.8152088888888,43.2164127777778,43.1607973333333,19.0523052777778,0.76054622222222,0.0538681200617283,0.0399051410493827,0.059462012037037,0.0959746779012346,0.0691256695679012,0.318335620617284,0.17989560318225,230.16215600686,0.95870385891289,0.323819427898077,1780.6607302519,0.68051039310491,0.10033444842633,889.572382721456,0.84039119522774,0.181437298532482,3546.66312580743,0.363650813092719
"202","933000320046884","M","C03","ALBINO",9,2,1,"red",2,94.8840641666666,98.2417713333333,52.0403953333333,43.1644113333333,40.0867891666666,18.5609016666667,0.632560427777777,0.0536460654166666,0.0417450462962963,0.0528915592592592,0.0925013338888888,0.0651641009259259,0.305948105787037,0.119910110160444,737.453144023868,0.855729420157144,0.311977812434669,3515.436671129,0.312262628406117,0.0746323598106734,827.832487101868,0.838048188017387,0.181582919616344,4853.66202422903,0.0504608458566563
"203","933000320046885","F","C03","BROWN",4,2,1,"blue",8,106.186347222222,84.5957088888888,79.6429226666666,54.5959952777778,17.6122266666667,22.2190727777778,0.70790898148148,0.0529950155864197,0.0456218420987654,0.0745771766358024,0.0802313577160494,0.0442569993827161,0.297682391419753,0.137555005623611,390.556813459236,0.938720546072425,0.278191925218502,2303.96925859799,0.638500793822302,0.0862525617813468,204.847046365989,0.967858926774825,0.152676979556467,3061.65337989399,0.519618040782173
"204","933000320046888","F","C03","BROWNHOOD",46,1,4,"red",3,223.018936111111,164.376766666667,157.826391666667,86.0533555555555,39.2821722222222,30.5370953333333,1.48679290740741,0.107609917438272,0.089500877314815,0.13548874845679,0.139261697530864,0.0775769639506172,0.549438204691358,0.178563987868276,1281.94727138432,0.956727255256789,0.0804256721445913,9679.91284023383,0.673249901285222,0.107069212482228,658.099625830516,0.977785531620646,0.0595765557931768,8300.24865158007,0.719821127418801
"205","933000320046889","F","C03","BROWNHOOD",45,2,4,"red",2,246.765927777778,149.719988888889,159.783975,91.9110472222222,51.8021725,28.8166305555555,1.64510618518519,0.110134976851852,0.0859733233024692,0.139830567901235,0.159681355246914,0.0895764478395061,0.585196671141975,0.214895029438412,1399.07063524742,0.956654357328511,0.0751998154590265,12591.2987560343,0.609899655600657,0.120640309798033,2495.15093568989,0.922695882434329,0.0555454534244647,11408.179261688,0.646554756170714
"206","933000320046890","M","C03","BROWN",48,1,4,"red",7,113.364152777778,88.9114272222222,94.2701861111111,77.03241,49.139558,30.5935138888889,0.75576101851852,0.0561876611111112,0.0508837814814815,0.0951681089506173,0.140191075555556,0.0885923020987655,0.431022929197531,0.0788233034585825,278.059411130487,0.940581505992181,0.158685145731353,2136.71096434066,0.543406399679321,0.0532786588377424,186.592395575602,0.960127085455091,0.08756158585232,3145.97294536141,0.327737285198389
"207","933000320046892","F","C03","ALBINO",47,1,4,"red",5,172.247255555555,109.820425,106.9744,77.563668,51.0959366666666,34.9815122222222,1.14831503703703,0.0783521334876542,0.0602207847222222,0.102521148888889,0.142955116296296,0.0956416098765431,0.479690793271605,0.171185430498154,415.082344108985,0.965735326086507,0.123743823708094,660.81751005958,0.945450109309943,0.0958910609739072,1671.01088498454,0.862059555429177,0.0747294845715384,1045.40292990692,0.91370292904565
"208","933000320046893","F","C03","BLACK",41,1,4,"blue",9,117.695933333333,144.258833333333,70.5523072222222,75.1511222222222,51.5276088888889,47.7871188888889,0.784639555555553,0.0727652129629628,0.059669761265432,0.080946349691358,0.140754145679012,0.110349697530864,0.464485167129629,0.0683742824113438,2169.54924501246,0.706422605414349,0.126383619723968,2606.80296943023,0.647254642537938,0.047414728690407,2246.8073471834,0.695968253019206,0.0754523815549571,3539.222723502,0.521082184046906
"209","933000320046894","F","C03","BROWNHOOD",25,2,3,"blue",2,212.623666666667,113.710494444444,113.434425,72.6664972222222,52.8050575,35.3464258333333,1.41749111111111,0.0906483780864197,0.06309581095679,0.103389401234568,0.139412838580247,0.0979460925925926,0.494492521450617,0.261820995877698,952.898710293478,0.952843282712133,0.119153795491071,4148.10805570487,0.794719882869658,0.142421878620942,3971.82445339788,0.803443743975438,0.0732770422710013,4422.47705587461,0.781142005983273
"210","933000320046895","F","C03","BLACKHOOD",44,2,4,"blue",16,160.196573333333,143.626383333333,60.9362563333333,59.8046727777777,29.842605,19.4463316666667,1.06797715555555,0.0843952657407405,0.0568229554629629,0.0670782939506172,0.099608086419753,0.0547654851851852,0.362670086759259,0.223293046296433,1707.56618116799,0.902017730152666,0.197561240036269,2015.94684687417,0.88432246426127,0.133105310690482,1836.52400174572,0.894617970123378,0.119417566876335,1966.06614959496,0.887184680668977
"211","933000320046896","M","C03","ALBINO",28,1,3,"blue",7,230.64548,169.557837222222,123.789538888889,87.2781,54.5001238888889,39.636545,1.53763653333333,0.111167588117284,0.0814853822530864,0.117259799382716,0.157531359876543,0.104596298765432,0.572040428395062,0.20214066056449,42.9939749736206,0.998377372393161,0.0795067433063333,8509.06314752534,0.678861031575249,0.116626399708288,1628.16296493289,0.938551804596961,0.0564585831387246,7893.82831955523,0.702080494701546
"212","933000320046897","M","C03","BLACKHOOD",43,1,4,"blue",13,138.230480555555,115.868855555555,78.1985273333333,42.9734716666666,35.52562,29.2718941666666,0.921536537037033,0.0705831489197528,0.0539076063580245,0.0673177772222222,0.0872212129629629,0.0719972379629629,0.351026983425925,0.183394622416882,403.575327465606,0.960958684686268,0.216050673222589,440.264431334123,0.9574094318573,0.110609375515894,862.259267337626,0.916586238931604,0.128615570189722,1154.02918908241,0.888360822909681
"213","933000320046898","F","C03","BROWN",45,1,4,"red",1,140.193083333333,127.065730277778,78.9392969444444,108.972138888889,29.0138947222222,39.9121125,0.934620555555553,0.0742385593364197,0.0572236186728396,0.10439524212963,0.153317815123457,0.0765844524691358,0.465759687731482,0.104400386021859,2134.24659034068,0.797920906965975,0.122319328532858,2187.61349271827,0.792867912958952,0.0669757188194858,2046.80424091801,0.806200302019982,0.074979541181419,2336.20256871515,0.778798898699724
"214","933000320046899","F","C03","BLACK",4,1,1,"blue",7,74.0773626666666,42.9629308333333,88.8311161111111,41.7512369444444,12.8339163333333,14.663805,0.493849084444444,0.0325111926388889,0.0366094574845679,0.0725457516975308,0.0606501703086419,0.0305530237037037,0.232869595833333,0.101643102060198,1938.27750143257,0.59038381626296,0.444733219641967,8419.13076726236,-0.779214902262576,0.0693757293387528,1667.67578252981,0.647570077429232,0.216088283619084,9866.36329665096,-1.08505855221988
"215","933000320046900","M","C03","BROWNHOOD",20,1,2,"blue",15,133.165861111111,123.975258333333,56.9325466666666,49.9334333333333,40.0928125,34.1829186111111,0.887772407407407,0.0714280887345678,0.0502521680555554,0.0593699888888888,0.100029162037037,0.0825285901234568,0.363607997839506,0.171190507896394,1227.73105724444,0.872088335087405,0.219565802384066,1371.32006476311,0.857128455310409,0.1019064551963,2027.98192339837,0.788713869618364,0.130321164784303,2617.30632851905,0.727314864202797
"216","933000320046986","M","C03","BROWN",15,1,2,"blue",5,98.9342538888888,70.4218016666666,63.315473,43.2240423333333,25.5136353333333,26.7134833333333,0.659561692592592,0.047043348765432,0.0371492429629629,0.0591886196296296,0.0763751974074073,0.0580301318518518,0.277786540617284,0.156930923209649,73.2221387750112,0.981897468209119,0.380091195043991,3038.57072535149,0.24878152871863,0.0914229339208827,443.888299118497,0.890258572327649,0.212000109520434,4708.96301983136,-0.164185507207181
"217","933000320047076","M","C03","BROWNHOOD",19,2,2,"blue",14,90.5507777777777,94.6868,40.4581276666666,37.7738291666666,30.2622305555555,15.8810202777778,0.603671851851851,0.0514548827160494,0.0375402576851852,0.0434621982407407,0.0755956219135801,0.0512702787037037,0.259323239259259,0.150498232275214,926.078036889966,0.829139593054866,0.393652531732213,4066.20858890673,0.249788866003576,0.0920862053465576,1024.50194509918,0.810980487299338,0.23140329954442,5036.51299894173,0.0707687405333758
"218","933000320047079","M","C03","ALBINO",19,1,2,"blue",13,97.0660166666666,53.9178683333333,60.8085616666666,119.869352777778,52.0019463888888,14.6331863888889,0.647106777777777,0.0419399680555555,0.0318684527777778,0.100376619135803,0.190968110185185,0.074039036419753,0.439192186574074,0.0583649563412354,4961.46722830042,0.278179719901566,0.20316742170069,10398.794287604,-0.512871144759237,0.042504438044258,4687.75841636678,0.318000313730828,0.090739111537625,12291.47146316,-0.788227749193311
"219","933000320047080","F","C03","BROWN",49,2,5,"red",2,142.311288888889,113.519755555556,130.882515833333,93.1006555555555,79.6053772222222,54.9764691666666,0.948741925925927,0.0710641790123458,0.0678895198302469,0.124435095216049,0.191895591975309,0.149535384876543,0.604819770910494,0.0569933481760911,501.799121492855,0.90677864845128,0.066329014418386,648.026958063696,0.879613282918903,0.0405883926407332,535.554336563868,0.900507798950037,0.04518702788065,838.979202341638,0.844139274435401
"220","933000320047081","F","C03","BROWNHOOD",8,2,1,"blue",16,160.752727777778,119.134004166667,137.438914166667,97.9634933333333,47.8644183333333,51.2404966666666,1.07168485185185,0.0777463144290125,0.0712702550925928,0.130779115277778,0.162031012962963,0.110116572222222,0.551943269984568,0.0941562443163599,995.507486754733,0.905405081696591,0.0793889929466405,1149.01081460866,0.890818918407172,0.0614450390229532,1027.38606562189,0.902375921591128,0.0544189474149066,970.673352931614,0.907764865918598
"221","933000320047082","F","C03","ALBINO",18,1,2,"blue",11,107.775503333333,83.9396674999999,72.4360043333333,64.0727063888888,44.6461513333333,16.0021896666667,0.718503355555553,0.0532542141203702,0.0434376866203703,0.0758381726234567,0.120798730802469,0.0673870455555556,0.360715849722222,0.114154238356061,283.533691648624,0.943959707588606,0.244586376604896,2487.45226416935,0.508356303503481,0.070183781451415,289.364938891029,0.942807164486277,0.128038433813993,3949.29342742096,0.219424128384217
"222","933000320047083","M","C03","BLACK",9,1,1,"red",1,163.769413888889,144.168483333333,137.253696666667,94.70487,49.5624963888889,33.9527770833333,1.09179609259259,0.0855383047839506,0.0781728277777778,0.128865870370371,0.160297073765432,0.0927947483024691,0.545668825,0.100008430993292,866.455208843917,0.939187997097251,0.0822292987991037,1541.01537803914,0.89184411301822,0.0667938607754998,189.233035279851,0.986718713473846,0.0581412557779151,743.280152567242,0.947833016255065
"223","933000320047086","M","C03","BLACKHOOD",12,1,1,"red",7,88.8706693333333,89.626196111111,76.799307,43.4318473333333,30.765982,24.4336516666666,0.592471128888889,0.0495824626234567,0.046229306419753,0.0667950857407407,0.0824420325925926,0.0613329262962962,0.306381813672839,0.0903752637327642,449.439502438254,0.897420907951178,0.275471415775714,3859.56585500532,0.119101104906834,0.0618334814230291,317.158098569349,0.927612527135075,0.156131271482985,4931.42116821686,-0.125536814636185
"224","933000320047087","M","C03","BROWNHOOD",34,1,3,"red",3,75.6565802777777,73.0955593333333,89.8500633333333,57.6240253333333,41.3853194444444,55.2423993333333,0.504377201851851,0.0413200387808642,0.0452626729629629,0.0819300492592592,0.11001038308642,0.107364131975309,0.385887276064815,0.0241825996829282,697.169848746042,0.536005130755359,0.2010485243876,7623.89369769757,-4.07401111187012,0.02013823036085,702.094612142157,0.532727500559286,0.105938935075953,10049.0179965585,-5.68802989649758
"225","933000320047088","F","C03","BROWNHOOD",29,2,3,"blue",10,194.322772222222,200.3963,140.705066666667,65.7276172222222,36.1319688888889,29.7658075,1.29548514814815,0.109644186728395,0.0947503796296297,0.114684824382716,0.113177317901235,0.0732197515432099,0.505476460185185,0.145868137324439,4063.75542995852,0.864858594883731,0.0895793319301293,9675.9384906952,0.678223764695288,0.0955975442326546,2407.44589059201,0.919939665168454,0.0661528939544631,8144.14772042168,0.729163925983736
"226","933000320047091","F","C03","BROWN",8,1,1,"blue",15,115.360385833333,192.420402777778,78.5472783333333,86.9473186111111,85.4711,39.5301327777778,0.769069238888887,0.0854946635030864,0.075268800308642,0.0919414427469135,0.191576020679012,0.138890258641975,0.58317118587963,0.0365134400442045,8346.23350952457,0.371294292547513,0.0750894115158463,6941.45593691132,0.47711348351495,0.0301423690250939,8072.79440290197,0.391891934199661,0.0512347133129282,6912.03002941192,0.47933008049498
"227","933000320047092","F","C03","BROWN",18,2,2,"blue",12,108.282467222222,112.253349722222,64.4431413888889,53.134835,47.0859025,36.1711205555555,0.721883114814813,0.0612599491512344,0.0490823586419753,0.0653210979938272,0.111356375,0.0925078033950617,0.379527584182099,0.0964033114076469,745.348606856262,0.857631318661029,0.207982176894217,2372.83354821946,0.546766197468694,0.061071959841615,1026.18978287716,0.803987979788468,0.118414893551044,3995.84823538694,0.236754937394818
"228","933000320047095","M","C03","BLACK",1,1,1,"blue",1,128.748248055555,161.846966666667,91.3119263333333,77.5870586111111,45.0460002777778,21.290074,0.8583216537037,0.080720892978395,0.0703219147222223,0.0938327694135802,0.136258954320988,0.0737067491975309,0.454841280632716,0.0880542528489349,3235.9536347021,0.760789989206441,0.120945661997554,2565.99684084302,0.810314917552641,0.0624066430058843,2467.0068804597,0.817632509880855,0.0786310652272754,1930.74470555372,0.857274388327993
